Country,Year,VALUE
Saint Kitts and Nevis,2018,0.0
Lithuania,2018,20.3391427158393
"China, Macao Special Administrative Region",2018,33.547266732648
Mexico,2018,0.282563630138625
Malta,2018,0.619121569679553
Montenegro,2018,0.162391705031707
Mongolia,2018,16.4472334238089
Oman,2018,2.30541157305735
Peru,2018,5.69322124354655
Poland,2018,95.6720079266609
Paraguay,2018,0.202259660485378
Russian Federation,2018,4.01898118717638
Singapore,2018,87.4632024044571
El Salvador,2018,0.0
Serbia,2018,0.0712248784511837
Slovakia,2018,1.04717197429762
Slovenia,2018,10.5823659609259
Sweden,2018,1696.91534130167
Saint Vincent and the Grenadines,2018,0.0
Albania,2019,1.62911075336147
Antigua and Barbuda,2019,0.0
Austria,2019,62.3474531116075
Azerbaijan,2019,0.0098907321367195
Bulgaria,2019,1.39058750028134
Bahamas,2019,40.5397359089579
Barbados,2019,2.13365575242481
Canada,2019,66.389761229372
Chile,2019,4.34946939598736
Colombia,2019,44.2654617292203
Costa Rica,2019,104.389321966452
Czechia,2019,37.0634422482502
Germany,2019,261.216042355798
Dominica,2019,0.0
Dominican Republic,2019,46.4290417052218
Ecuador,2019,9.89041449573751
Spain,2019,401.902649385153
Finland,2019,5.50549199992249
United Kingdom (Scotland),2019,63.1486464224919
Greece,2019,5.87764670781113
Guyana,2019,0.0
Croatia,2019,44.7779783658396
Ireland,2019,2.06750149133747
Iceland,2019,32.4369731590978
Italy,2019,130.621690261935
Saint Kitts and Nevis,2019,0.0
Liechtenstein,2019,85.8480749219563
Lithuania,2019,17.3878323812958
"China, Macao Special Administrative Region",2019,46.7976404450843
Mexico,2019,0.114501101307772
Montenegro,2019,0.326975565933397
Mongolia,2019,1.76355192972029
Peru,2019,21.9049389134799
Poland,2019,122.673420414902
Russian Federation,2019,12.836693031205
Singapore,2019,133.696383098343
El Salvador,2019,0.433921926999064
Serbia,2019,0.0574205057957029
Slovakia,2019,1.30260279301889
Slovenia,2019,26.6386424947785
Saint Vincent and the Grenadines,2019,0.95999692800983
Albania,2020,3.72568706283023
Antigua and Barbuda,2020,0.0
Austria,2020,118.848992955706
Azerbaijan,2020,0.009821513632752
Bulgaria,2020,1.4422414046739
Bahamas,2020,53.8065616217752
Bosnia and Herzegovina,2020,3.2127545141853
Belize,2020,0.0
Barbados,2020,3.90489105353961
Canada,2020,92.4894965935939
Chile,2020,3.30397203518069
Colombia,2020,97.4896354675901
Costa Rica,2020,80.4080789461139
Czechia,2020,36.113300789341
Germany,2020,279.915837753252
Dominica,2020,0.0
Dominican Republic,2020,33.2203882525004
Ecuador,2020,13.3933167748243
Spain,2020,536.324959355164
Finland,2020,48.3035699430629
United Kingdom (Scotland),2020,156.970362239297
Greece,2020,11.1314975677538
Grenada,2020,0.0
Guyana,2020,0.0
Croatia,2020,24.0518488056778
Ireland,2020,1.44502681478058
Iceland,2020,31.3681419694829
Italy,2020,164.600971789503
Saint Kitts and Nevis,2020,0.0
Liechtenstein,2020,159.929837232698
Lithuania,2020,19.9945310128947
"China, Macao Special Administrative Region",2020,63.3906069174817
Morocco,2020,0.0956696944211557
Mexico,2020,0.123029308550562
Montenegro,2020,0.493473808877594
Mongolia,2020,4.43663070716703
Oman,2020,6.65561598555134
Peru,2020,27.0931329413929
Poland,2020,128.191518736784
Russian Federation,2020,18.155198643674
Singapore,2020,217.823348324925
El Salvador,2020,1.17087125733208
Serbia,2020,0.028952727723337
Slovakia,2020,1.1365670560356
Slovenia,2020,21.6417322993817
Saint Vincent and the Grenadines,2020,0.0
Albania,2021,5.86039863694848
Antigua and Barbuda,2021,0.0
Austria,2021,141.640682201567
Bulgaria,2021,1.77397120393973
Bahamas,2021,35.3202665166396
Belize,2021,0.252942671808148
Barbados,2021,0.0
Canada,2021,104.696365327591
Chile,2021,1.23867117001589
Colombia,2021,102.023566048904
Costa Rica,2021,158.419363684199
Czechia,2021,48.8002558238747
Germany,2021,298.139424393915
Dominica,2021,0.0
Ecuador,2021,29.1022945937737
Spain,2021,417.551544035834
Finland,2021,63.0924504721557
United Kingdom (Scotland),2021,146.170550557492
Greece,2021,35.0581654569599
Grenada,2021,0.0
Guyana,2021,0.49050745448704
Croatia,2021,29.5061165313241
Ireland,2021,2.14778960133744
Iceland,2021,39.4478905441796
Italy,2021,203.414234375562
Saint Kitts and Nevis,2021,0.0
Liechtenstein,2021,432.844995389817
Lithuania,2021,41.2240169261806
"China, Macao Special Administrative Region",2021,75.4606121526148
Mexico,2021,0.627506168861558
Montenegro,2021,1.15922732530651
Peru,2021,23.2145837652577
Poland,2021,205.277027049851
Paraguay,2021,13.404781617257
Singapore,2021,329.193028132319
El Salvador,2021,2.71748621655024
Slovakia,2021,0.771667457625811
Slovenia,2021,32.1268950846324
Holy See,2021,0.0
Saint Vincent and the Grenadines,2021,1.94474966209975
Albania,2022,5.09264367620972
Antigua and Barbuda,2022,0.0
Austria,2022,203.592472186268
Bulgaria,2022,2.32937544609737
Bahamas,2022,26.412536144298
Bosnia and Herzegovina,2022,1.96580007126805
Belize,2022,0.248303466564697
Barbados,2022,0.0
Canada,2022,106.488045634996
Chile,2022,2.19914692022387
Colombia,2022,119.821152149196
Costa Rica,2022,249.716412478382
Czechia,2022,81.5874282655092
Germany,2022,289.414817006833
Dominica,2022,0.0
Algeria,2022,0.397999977549283
Ecuador,2022,17.2633403346081
Spain,2022,489.10706942682
Finland,2022,89.1494602821648
United Kingdom (Scotland),2022,155.097740845754
Greece,2022,53.8488429269492
Grenada,2022,0.0
Guyana,2022,1.09537423460725
Croatia,2022,36.47274513332
Ireland,2022,1.95694122649922
Iceland,2022,29.4461365748622
Italy,2022,170.579521103085
Saint Kitts and Nevis,2022,0.0
Liechtenstein,2022,467.990945392578
Lithuania,2022,90.4179192909133
"China, Macao Special Administrative Region",2022,88.3075544841284
Morocco,2022,0.109833988872585
Mexico,2022,0.804739065593368
Montenegro,2022,0.813474389792523
Oman,2022,14.0373842602869
Peru,2022,35.7575605134726
Poland,2022,231.507852434468
Paraguay,2022,19.7915409356518
Singapore,2022,435.495628273463
El Salvador,2022,2.72279162889656
Serbia,2022,0.0147249088841044
Slovakia,2022,0.986626370896788
Slovenia,2022,35.8353803939812
Thailand,2022,14.1394765193033
Holy See,2022,0.0
Saint Vincent and the Grenadines,2022,0.979950218528899
Armenia,2013,2.05302413877348
Austria,2013,3.96160707543024
Canada,2013,0.745181132495401
Switzerland,2013,4.3998407158788
Colombia,2013,0.933879095743722
Czechia,2013,10.122572075163
Germany,2013,10.0368228870262
Denmark,2013,0.106850306727162
Dominican Republic,2013,0.588591189819923
Finland,2013,3.36455629316353
United Kingdom (Scotland),2013,1.82067308594703
Guatemala,2013,1.77418607995048
Honduras,2013,0.16874262278346
Hungary,2013,0.131454591059177
Italy,2013,3.11769067128834
Sri Lanka,2013,0.0374552404024809
Lithuania,2013,1.85913785693123
Netherlands (Kingdom of the),2013,3.7602265047286
Poland,2013,0.755372636887603
Portugal,2013,0.25816821523771
Russian Federation,2013,2.77378032112818
Singapore,2013,3.86215916793494
Serbia,2013,0.384817334426673
Slovakia,2013,1.95918192325681
Slovenia,2013,4.6682582509641
Sweden,2013,7.39535571660997
Türkiye,2013,0.969856811047195
Kosovo under UNSCR 1244,2013,0.220122861575188
Armenia,2014,0.307963736927795
Austria,2014,4.98372830257548
Canada,2014,0.774535441149219
Switzerland,2014,4.71292919477102
Colombia,2014,0.837531216962816
Czechia,2014,10.4400157627123
Germany,2014,10.0004817140369
Denmark,2014,0.0177185772549459
Dominican Republic,2014,1.0566594873602
Finland,2014,3.86327733351106
United Kingdom (Scotland),2014,1.2528984965218
Guatemala,2014,2.31479636328274
Honduras,2014,0.132404698270381
Hungary,2014,0.162225046289903
Italy,2014,2.64406479201649
Sri Lanka,2014,0.111382058281033
Lithuania,2014,2.04556984120923
Monaco,2014,138.396811337467
Netherlands (Kingdom of the),2014,3.84613385890508
Poland,2014,0.588002967611777
Portugal,2014,0.192193143346247
Russian Federation,2014,2.55924352045978
Singapore,2014,2.83992011579545
Serbia,2014,0.373588535813131
Slovakia,2014,2.03130780859651
Slovenia,2014,3.74076862107253
Sweden,2014,7.34290602828349
Türkiye,2014,1.41985469965626
Kosovo under UNSCR 1244,2014,0.552797556413682
Albania,2015,11.7641701326695
Armenia,2015,0.136931083441523
Austria,2015,5.28688066347692
Belgium,2015,7.58292359308719
Bulgaria,2015,0.29258028925602
Canada,2015,0.689612330535417
Switzerland,2015,4.43026224013856
Colombia,2015,0.951672485086499
Czechia,2015,8.21898297164503
Germany,2015,11.7462082399742
Dominica,2015,8.52151682999574
Denmark,2015,0.299100885145084
Dominican Republic,2015,0.431248082742899
Ecuador,2015,0.565589127163801
Estonia,2015,1.97782402843198
Finland,2015,3.21184440621255
United Kingdom (England and Wales),2015,0.0
United Kingdom (Scotland),2015,0.670016750418761
Greece,2015,0.120137853566281
Guatemala,2015,2.19763115396986
Honduras,2015,0.173210692945616
Hungary,2015,0.172778081494543
Italy,2015,3.39247095301987
Kyrgyzstan,2015,0.099968643168926
Lebanon,2015,0.571652023362337
Liechtenstein,2015,176.470588235294
Sri Lanka,2015,0.0414174496271199
Lithuania,2015,3.37260699767772
Monaco,2015,146.910792502108
Malta,2015,8.53970005427204
Myanmar,2015,0.0019573663874056
Netherlands (Kingdom of the),2015,3.33188503500204
New Zealand,2015,35.5437731318984
Poland,2015,1.18903534842682
Portugal,2015,0.241073831560942
Romania,2015,4.98716233457473
Russian Federation,2015,2.31646496187944
Singapore,2015,2.0270247647226
Serbia,2015,0.0696645360000546
Slovakia,2015,1.93717001231302
Slovenia,2015,2.9612412358182
Sweden,2015,20.0928998131177
Kosovo under UNSCR 1244,2015,0.393475059302313
Albania,2016,12.5954732559281
United Arab Emirates,2016,1.10731265958452
Armenia,2016,0.13704297239355
Austria,2016,6.43173992698831
Azerbaijan,2016,0.0506666309973584
Belgium,2016,7.78278751829716
Bulgaria,2016,0.434939137984301
Bosnia and Herzegovina,2016,0.547076982081501
Barbados,2016,1.43062795625855
Canada,2016,0.651934541480821
Switzerland,2016,7.91651149070299
Colombia,2016,1.02872174240504
Czechia,2016,11.2040051849857
Germany,2016,13.9451253096261
Dominica,2016,15.8031218348861
Denmark,2016,0.0698299518470109
Dominican Republic,2016,0.0947738882205487
Ecuador,2016,0.557402169027543
Spain,2016,0.560634420757973
Estonia,2016,5.16776621025665
Finland,2016,6.73281934626508
France,2016,1.40427739668573
United Kingdom (England and Wales),2016,0.0
United Kingdom (Scotland),2016,0.370048291302015
Greece,2016,0.241288017711283
Guatemala,2016,1.83787824025925
Guyana,2016,0.0
Honduras,2016,0.159364581540482
Croatia,2016,1.40217072951679
Hungary,2016,0.51984948420738
Indonesia,2016,0.0597065871685299
Italy,2016,2.98455106254772
Japan,2016,0.392419150900742
Kyrgyzstan,2016,0.0982244056052412
Liechtenstein,2016,180.778944569985
Sri Lanka,2016,0.0365117204334078
Lithuania,2016,1.11532864116898
Latvia,2016,6.12287695619541
Monaco,2016,126.086489966735
Mexico,2016,0.0768907661269558
Malta,2016,16.9130777628171
Myanmar,2016,0.005825729591071
Mongolia,2016,0.0
Netherlands (Kingdom of the),2016,3.54554423028647
Norway,2016,2.17724159914194
New Zealand,2016,36.0356920910246
Poland,2016,0.883353785935413
Portugal,2016,0.17397402683762
Romania,2016,4.82377288767099
Russian Federation,2016,2.12994112986771
Senegal,2016,0.113073110645597
Singapore,2016,1.12945134928651
Serbia,2016,0.168395456522188
Slovakia,2016,2.13735883988584
Slovenia,2016,2.4740791695632
Sweden,2016,19.8623842116719
Kosovo under UNSCR 1244,2016,0.227045230531794
Albania,2017,13.0768905638503
Armenia,2017,0.0
Austria,2017,7.06916386963985
Azerbaijan,2017,0.0200631799568431
Belgium,2017,7.95493865665522
Bulgaria,2017,0.635985276516858
Bahamas,2017,1.02436713318053
Barbados,2017,1.78462439010461
Bhutan,2017,0.0
Botswana,2017,0.308812584730453
Canada,2017,0.891098608170535
Switzerland,2017,9.54619720669043
Chile,2017,0.0431060785363115
Colombia,2017,0.968189409761402
Costa Rica,2017,2.60523893195788
Czechia,2017,8.8508658978556
Germany,2017,12.0511637904536
Dominica,2017,18.9790719233829
Denmark,2017,1.96004695786836
Ecuador,2017,0.757778288333386
Spain,2017,0.554742460759252
Estonia,2017,3.11213280153815
Finland,2017,8.58689171947696
France,2017,1.55166343834893
United Kingdom (Scotland),2017,0.589883498009143
Greece,2017,0.269678799066372
Guatemala,2017,1.80475376971716
"China, Hong Kong Special Administrative Region",2017,10.24863827767
Croatia,2017,0.147087664247892
Hungary,2017,0.889061069247178
Italy,2017,3.21409137140162
Kyrgyzstan,2017,0.0803839200327902
Saint Kitts and Nevis,2017,4.25075185173378
Liechtenstein,2017,129.456678247315
Sri Lanka,2017,0.0860214196956997
Lithuania,2017,0.742229781970002
Latvia,2017,6.33173993124657
Mexico,2017,0.372771301180309
Malta,2017,12.3957448400041
Mongolia,2017,0.0966381519692923
Netherlands (Kingdom of the),2017,4.04265112440566
Norway,2017,2.19830095971945
New Zealand,2017,30.6061927361095
Oman,2017,0.0661172106074486
Panama,2017,1.53707010527954
Poland,2017,0.969808920325975
Puerto Rico,2017,2.758110587482
Portugal,2017,0.241993780953424
Romania,2017,3.23016420788616
Russian Federation,2017,2.07542679691618
Singapore,2017,1.49890833970295
El Salvador,2017,0.756413399879473
Serbia,2017,0.523078617373152
Slovakia,2017,2.15243647069959
Sweden,2017,31.1895326854521
Trinidad and Tobago,2017,2.97524217952404
Ukraine,2017,0.217888699657077
Saint Vincent and the Grenadines,2017,0.946405080302471
Venezuela (Bolivarian Republic of),2017,0.0948787602395244
Kosovo under UNSCR 1244,2017,0.282786396164512
Albania,2018,12.1275737838479
Armenia,2018,0.274917443150939
Austria,2018,7.53253026683197
Azerbaijan,2018,0.0597622389205665
Belgium,2018,11.847465198071
Bulgaria,2018,0.540944864123547
Bahamas,2018,11.9678904046802
Bosnia and Herzegovina,2018,0.738116327133156
Barbados,2018,2.13743340559046
Bhutan,2018,0.526482739921475
Botswana,2018,1.69628569974612
Canada,2018,0.62206721784861
Switzerland,2018,14.3841057627483
Chile,2018,0.0688078578150192
Colombia,2018,1.81338030090303
Costa Rica,2018,4.11471336785659
Czechia,2018,7.39410994681265
Germany,2018,10.378019790699
Djibouti,2018,0.0
Dominica,2018,5.86729642314942
Denmark,2018,1.81227443116373
Ecuador,2018,0.598256381775316
Spain,2018,0.577582727524435
Estonia,2018,7.64014464836234
Finland,2018,7.72335661792401
France,2018,1.9322479243502
United Kingdom (Scotland),2018,1.39754693734944
Greece,2018,0.242292229869907
Guatemala,2018,1.18724765422124
Guyana,2018,0.0
"China, Hong Kong Special Administrative Region",2018,16.0616908128534
Honduras,2018,0.0409617386128031
Croatia,2018,0.645983917981906
Hungary,2018,2.46562612810708
Iceland,2018,29.4739467315094
Italy,2018,3.24996897474105
Saint Kitts and Nevis,2018,6.38182456364274
Liechtenstein,2018,128.512792268251
Sri Lanka,2018,0.0584187797862753
Lithuania,2018,1.9625488585459
Latvia,2018,10.1681479652291
Mexico,2018,0.372470239728188
Malta,2018,6.81033726647508
Myanmar,2018,0.0420873436155073
Montenegro,2018,29.8800737258341
Mongolia,2018,0.757646069426897
Netherlands (Kingdom of the),2018,5.17183597220859
Norway,2018,1.76966076638548
New Zealand,2018,29.2806529157103
Oman,2018,0.500230813021878
Panama,2018,2.01542254113351
Poland,2018,1.25257999772784
Portugal,2018,0.300231866164769
Paraguay,2018,0.264493402173187
State of Palestine,2018,0.845257563895545
Romania,2018,2.23493652780261
Russian Federation,2018,1.99412490510706
Singapore,2018,2.43150542398755
El Salvador,2018,0.19293201598281
Serbia,2018,1.95156166956243
Slovakia,2018,2.03922963415853
Sweden,2018,66.7000510888781
Syrian Arab Republic,2018,0.0051078144708981
Trinidad and Tobago,2018,0.136006449425832
Ukraine,2018,0.258798559319295
Saint Vincent and the Grenadines,2018,0.0
Venezuela (Bolivarian Republic of),2018,2.01626484957255
Kosovo under UNSCR 1244,2018,0.169708119006121
Albania,2019,13.8994342999564
Austria,2019,4.84186469893285
Azerbaijan,2019,0.118688785640635
Belgium,2019,20.6690362520101
Bulgaria,2019,0.444414561945584
Bahamas,2019,5.06746698861974
Bolivia (Plurinational State of),2019,0.188495187653599
Barbados,2019,4.26731150484962
Bhutan,2019,0.0
Botswana,2019,0.85760240951973
Canada,2019,0.706668244627743
Switzerland,2019,20.6586422841836
Chile,2019,0.041671563075328
Colombia,2019,1.78127808606178
Costa Rica,2019,4.74042331980246
Czechia,2019,5.93090870332429
Germany,2019,11.6851305152426
Denmark,2019,4.43709247648835
Ecuador,2019,0.472894454023601
Spain,2019,0.621902097473393
Estonia,2019,14.3199367812475
Finland,2019,8.18579731567423
France,2019,2.6046159911342
Greece,2019,0.335865526160636
Guatemala,2019,1.85923568750282
Guyana,2019,0.0
"China, Hong Kong Special Administrative Region",2019,15.4692616553473
Croatia,2019,1.0285137887952
Hungary,2019,1.92418968969013
Ireland,2019,5.14848410587959
Iceland,2019,67.9235762733245
Italy,2019,3.68866619559949
Japan,2019,0.423837761187603
Saint Kitts and Nevis,2019,2.12985740604667
Liechtenstein,2019,182.10197710718
Lithuania,2019,1.86042650993289
Latvia,2019,17.5002076517177
"China, Macao Special Administrative Region",2019,1.19229657184928
Mexico,2019,0.497761732074062
Malta,2019,7.14263747841088
Montenegro,2019,5.88556018680114
Mongolia,2019,1.67073340710343
Netherlands (Kingdom of the),2019,7.86884931820697
Norway,2019,2.61793297175316
Panama,2019,2.2197555647678
Poland,2019,3.37467665398298
Portugal,2019,0.348054323158578
State of Palestine,2019,1.65397009299346
Romania,2019,3.29204736733126
Russian Federation,2019,1.66856536211038
Singapore,2019,4.72699613065382
El Salvador,2019,0.546420204369192
Serbia,2019,2.512147128562
Slovakia,2019,1.13748412911509
Slovenia,2019,2.83185568863411
Sweden,2019,65.8908224192234
Thailand,2019,0.556470025958767
