Iso3_code,Country,Region,Category,Sex,Year,VALUE
IDN,Indonesia,Asia,Burglary,Total,2014,162
IDN,Indonesia,Asia,Burglary,Total,2015,21
IDN,Indonesia,Asia,Burglary,Total,2016,431
IDN,Indonesia,Asia,Burglary,Total,2017,1103
IDN,Indonesia,Asia,Burglary,Total,2018,18
IDN,Indonesia,Asia,Theft,Total,2008,10
IDN,Indonesia,Asia,Theft,Total,2009,176
IDN,Indonesia,Asia,Theft,Total,2010,10
IDN,Indonesia,Asia,Theft,Total,2011,121
IDN,Indonesia,Asia,Theft,Total,2012,0
IDN,Indonesia,Asia,Theft,Total,2013,0
IDN,Indonesia,Asia,Theft,Total,2014,742
IDN,Indonesia,Asia,Theft,Total,2015,1
IDN,Indonesia,Asia,Theft,Total,2016,140
IDN,Indonesia,Asia,Theft,Total,2017,0
IDN,Indonesia,Asia,Theft,Total,2018,172
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2008,5
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2009,133
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2010,0
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2011,120
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2012,5
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2013,86
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2014,326
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2015,416
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2016,1000
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2017,2
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2018,443
IDN,Indonesia,Asia,Fraud,Total,2015,215
IDN,Indonesia,Asia,Fraud,Total,2016,0
IDN,Indonesia,Asia,Fraud,Total,2017,1
IDN,Indonesia,Asia,Fraud,Total,2018,25
IDN,Indonesia,Asia,Money laundering,Total,2016,23
IDN,Indonesia,Asia,Corruption,Total,2015,195
IDN,Indonesia,Asia,Corruption,Total,2016,25
IDN,Indonesia,Asia,Corruption,Total,2017,59
IDN,Indonesia,Asia,Corruption,Total,2018,48
IDN,Indonesia,Asia,Corruption,Total,2021,186
IDN,Indonesia,Asia,Corruption,Total,2022,13
IDN,Indonesia,Asia,Corruption: Bribery,Total,2021,344
IDN,Indonesia,Asia,Corruption: Bribery,Total,2022,1118
IDN,Indonesia,Asia,Burglary,Total,2008,38
IDN,Indonesia,Asia,Burglary,Total,2009,1
IDN,Indonesia,Asia,Burglary,Total,2010,179
IDN,Indonesia,Asia,Burglary,Total,2011,6
IDN,Indonesia,Asia,Burglary,Total,2012,107
IDN,Indonesia,Asia,Burglary,Total,2013,0
IDN,Indonesia,Asia,Burglary,Total,2014,1599
IDN,Indonesia,Asia,Burglary,Total,2015,0
IDN,Indonesia,Asia,Burglary,Total,2016,1
IDN,Indonesia,Asia,Burglary,Total,2017,183
IDN,Indonesia,Asia,Burglary,Total,2018,0
IDN,Indonesia,Asia,Theft,Total,2008,8
IDN,Indonesia,Asia,Theft,Total,2009,0
IDN,Indonesia,Asia,Theft,Total,2010,127
IDN,Indonesia,Asia,Theft,Total,2011,4
IDN,Indonesia,Asia,Theft,Total,2012,377
IDN,Indonesia,Asia,Theft,Total,2013,0
IDN,Indonesia,Asia,Theft,Total,2014,192
IDN,Indonesia,Asia,Theft,Total,2015,10
IDN,Indonesia,Asia,Theft,Total,2016,76
IDN,Indonesia,Asia,Theft,Total,2017,449
IDN,Indonesia,Asia,Theft,Total,2018,487
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2008,100
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2009,0
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2010,1
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2011,147
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2012,313
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2013,0
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2014,1
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2015,246
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2016,11
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2017,5
IDN,Indonesia,Asia,Theft: of a motorized vehicle,Total,2018,2021
IDN,Indonesia,Asia,Fraud,Total,2015,20
IDN,Indonesia,Asia,Fraud,Total,2016,285
IDN,Indonesia,Asia,Fraud,Total,2017,30
IDN,Indonesia,Asia,Fraud,Total,2018,86
IDN,Indonesia,Asia,Money laundering,Total,2016,56
IDN,Indonesia,Asia,Total,Female,2020,164
IDN,Indonesia,Asia,Total,Male,2020,15
IDN,Indonesia,Asia,Total,Total,2020,384
IDN,Indonesia,Asia,Total,Female,2021,1093
IDN,Indonesia,Asia,Total,Male,2021,41
IDN,Indonesia,Asia,Total,Total,2021,53
IDN,Indonesia,Asia,Total,Female,2022,9
IDN,Indonesia,Asia,Total,Male,2022,252
IDN,Indonesia,Asia,Total,Total,2022,7
IDN,Indonesia,Asia,Total,Female,2023,88
IDN,Indonesia,Asia,Total,Male,2023,1
IDN,Indonesia,Asia,Total,Total,2023,1147
IDN,Indonesia,Asia,Total,Total,2016,0
IND,India,Asia,Burglary,Total,2004,164
IND,India,Asia,Burglary,Total,2005,0
IND,India,Asia,Burglary,Total,2006,0
IND,India,Asia,Burglary,Total,2007,0
IND,India,Asia,Burglary,Total,2008,13
IND,India,Asia,Burglary,Total,2009,229
IND,India,Asia,Burglary,Total,2010,0
IND,India,Asia,Burglary,Total,2011,115
IND,India,Asia,Burglary,Total,2012,11
IND,India,Asia,Burglary,Total,2013,89
IND,India,Asia,Theft,Total,2004,453
IND,India,Asia,Theft,Total,2005,487
IND,India,Asia,Theft,Total,2006,149
IND,India,Asia,Theft,Total,2007,1
IND,India,Asia,Theft,Total,2008,46
IND,India,Asia,Theft,Total,2009,327
IND,India,Asia,Theft,Total,2010,137
IND,India,Asia,Theft,Total,2011,0
IND,India,Asia,Theft,Total,2012,0
IND,India,Asia,Theft,Total,2013,2
IND,India,Asia,Theft: of a motorized vehicle,Total,2004,71
IND,India,Asia,Theft: of a motorized vehicle,Total,2005,6
IND,India,Asia,Theft: of a motorized vehicle,Total,2006,346
IND,India,Asia,Theft: of a motorized vehicle,Total,2007,25
IND,India,Asia,Theft: of a motorized vehicle,Total,2008,39
IND,India,Asia,Theft: of a motorized vehicle,Total,2009,34
IND,India,Asia,Theft: of a motorized vehicle,Total,2010,136
IND,India,Asia,Theft: of a motorized vehicle,Total,2011,23
IND,India,Asia,Theft: of a motorized vehicle,Total,2012,279
IND,India,Asia,Theft: of a motorized vehicle,Total,2013,21
IND,India,Asia,Burglary,Total,2004,6
IND,India,Asia,Burglary,Total,2005,378
IND,India,Asia,Burglary,Total,2006,12
IND,India,Asia,Burglary,Total,2007,143
IND,India,Asia,Burglary,Total,2008,0
IND,India,Asia,Burglary,Total,2009,1649
IND,India,Asia,Burglary,Total,2010,0
IND,India,Asia,Burglary,Total,2011,164
IND,India,Asia,Burglary,Total,2012,0
IND,India,Asia,Burglary,Total,2013,147
IND,India,Asia,Theft,Total,2004,0
IND,India,Asia,Theft,Total,2005,67
IND,India,Asia,Theft,Total,2006,19
IND,India,Asia,Theft,Total,2007,221
IND,India,Asia,Theft,Total,2008,0
IND,India,Asia,Theft,Total,2009,79
IND,India,Asia,Theft,Total,2010,20
IND,India,Asia,Theft,Total,2011,103
IND,India,Asia,Theft,Total,2012,409
IND,India,Asia,Theft,Total,2013,430
IND,India,Asia,Theft: of a motorized vehicle,Total,2004,166
IND,India,Asia,Theft: of a motorized vehicle,Total,2005,0
IND,India,Asia,Theft: of a motorized vehicle,Total,2006,1
IND,India,Asia,Theft: of a motorized vehicle,Total,2007,8
IND,India,Asia,Theft: of a motorized vehicle,Total,2008,58
IND,India,Asia,Theft: of a motorized vehicle,Total,2009,280
IND,India,Asia,Theft: of a motorized vehicle,Total,2010,31
IND,India,Asia,Theft: of a motorized vehicle,Total,2011,70
IND,India,Asia,Theft: of a motorized vehicle,Total,2012,0
IND,India,Asia,Theft: of a motorized vehicle,Total,2013,0
IND,India,Asia,Total,Total,2016,0
IND,India,Asia,Total,Total,2020,44
IRL,Ireland,Europe,Corruption,Total,2017,295
IRL,Ireland,Europe,Corruption,Total,2018,33
IRL,Ireland,Europe,Corruption,Total,2019,374
IRL,Ireland,Europe,Corruption,Total,2020,10
IRL,Ireland,Europe,Corruption,Total,2021,27
IRL,Ireland,Europe,Corruption,Total,2022,45
IRL,Ireland,Europe,Corruption,Total,2023,158
IRL,Ireland,Europe,Smuggling of migrants,Total,2013,90
IRL,Ireland,Europe,Smuggling of migrants,Total,2014,337
IRL,Ireland,Europe,Smuggling of migrants,Total,2015,50
IRL,Ireland,Europe,Smuggling of migrants,Total,2016,6
IRL,Ireland,Europe,Smuggling of migrants,Total,2017,403
IRL,Ireland,Europe,Burglary,Total,2003,21
IRL,Ireland,Europe,Burglary,Total,2004,260
IRL,Ireland,Europe,Burglary,Total,2005,0
IRL,Ireland,Europe,Burglary,Total,2006,5888
IRL,Ireland,Europe,Burglary,Total,2007,4
IRL,Ireland,Europe,Burglary,Total,2008,1715
IRL,Ireland,Europe,Burglary,Total,2009,0
IRL,Ireland,Europe,Burglary,Total,2010,191
IRL,Ireland,Europe,Burglary,Total,2011,21
IRL,Ireland,Europe,Burglary,Total,2012,45
IRL,Ireland,Europe,Burglary,Total,2013,138
IRL,Ireland,Europe,Burglary,Total,2014,0
IRL,Ireland,Europe,Burglary,Total,2015,163
IRL,Ireland,Europe,Burglary,Total,2016,112
IRL,Ireland,Europe,Burglary,Total,2017,432
IRL,Ireland,Europe,Burglary,Total,2018,457
IRL,Ireland,Europe,Burglary,Total,2019,140
IRL,Ireland,Europe,Burglary,Total,2020,6
IRL,Ireland,Europe,Burglary,Total,2021,20
IRL,Ireland,Europe,Burglary,Total,2022,78
IRL,Ireland,Europe,Theft,Total,2003,281
IRL,Ireland,Europe,Theft,Total,2004,2
IRL,Ireland,Europe,Theft,Total,2005,102
IRL,Ireland,Europe,Theft,Total,2006,0
IRL,Ireland,Europe,Theft,Total,2007,0
IRL,Ireland,Europe,Theft,Total,2008,1
IRL,Ireland,Europe,Theft,Total,2009,300
IRL,Ireland,Europe,Theft,Total,2010,41
IRL,Ireland,Europe,Theft,Total,2011,73
IRL,Ireland,Europe,Theft,Total,2012,15
IRL,Ireland,Europe,Theft,Total,2013,52
IRL,Ireland,Europe,Theft,Total,2014,26
IRL,Ireland,Europe,Theft,Total,2015,0
IRL,Ireland,Europe,Theft,Total,2016,9
IRL,Ireland,Europe,Theft,Total,2017,335
IRL,Ireland,Europe,Theft,Total,2018,15
IRL,Ireland,Europe,Theft,Total,2019,149
IRL,Ireland,Europe,Theft,Total,2020,3511
IRL,Ireland,Europe,Theft,Total,2021,559
IRL,Ireland,Europe,Theft,Total,2022,6
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2003,1582
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2004,0
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2005,225
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2006,134
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2007,41
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2008,134
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2009,0
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2010,145
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2011,113
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2012,414
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2013,488
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2014,85
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2015,0
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2016,11
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2017,4
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2018,222
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2019,232
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2020,15
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2021,81
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2022,0
IRL,Ireland,Europe,Fraud,Total,2013,0
IRL,Ireland,Europe,Fraud,Total,2014,1
IRL,Ireland,Europe,Fraud,Total,2015,20
IRL,Ireland,Europe,Fraud,Total,2016,255
IRL,Ireland,Europe,Fraud,Total,2017,42
IRL,Ireland,Europe,Fraud,Total,2018,5
IRL,Ireland,Europe,Fraud,Total,2019,69
IRL,Ireland,Europe,Fraud,Total,2020,5
IRL,Ireland,Europe,Fraud,Total,2021,46
IRL,Ireland,Europe,Fraud,Total,2022,2329
IRL,Ireland,Europe,Fraud: Cyber-related (Cy),Total,2019,491
IRL,Ireland,Europe,Fraud: Cyber-related (Cy),Total,2020,0
IRL,Ireland,Europe,Fraud: Cyber-related (Cy),Total,2021,11
IRL,Ireland,Europe,Fraud: Cyber-related (Cy),Total,2022,16
IRL,Ireland,Europe,Money laundering,Total,2019,390
IRL,Ireland,Europe,Money laundering,Total,2020,6
IRL,Ireland,Europe,Money laundering,Total,2021,177
IRL,Ireland,Europe,Money laundering,Total,2022,6919
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2018,0
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2019,585
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2020,0
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2021,183
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2022,250
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2023,0
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2018,1017
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2019,10
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2020,403
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2021,0
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2022,18
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2023,7
IRL,Ireland,Europe,Unlawful interception or access of computer data,Total,2018,0
IRL,Ireland,Europe,Unlawful interception or access of computer data,Total,2019,2
IRL,Ireland,Europe,Unlawful interception or access of computer data,Total,2020,1
IRL,Ireland,Europe,Unlawful interception or access of computer data,Total,2021,1261
IRL,Ireland,Europe,Unlawful interception or access of computer data,Total,2022,24484
IRL,Ireland,Europe,Unlawful interception or access of computer data,Total,2023,991
IRL,Ireland,Europe,Corruption,Total,2017,362
IRL,Ireland,Europe,Corruption,Total,2018,76
IRL,Ireland,Europe,Corruption,Total,2019,3336
IRL,Ireland,Europe,Corruption,Total,2020,563
IRL,Ireland,Europe,Corruption,Total,2021,379
IRL,Ireland,Europe,Corruption,Total,2022,0
IRL,Ireland,Europe,Corruption,Total,2023,179
IRL,Ireland,Europe,Smuggling of migrants,Total,2013,140
IRL,Ireland,Europe,Smuggling of migrants,Total,2014,0
IRL,Ireland,Europe,Smuggling of migrants,Total,2015,807
IRL,Ireland,Europe,Smuggling of migrants,Total,2016,406
IRL,Ireland,Europe,Smuggling of migrants,Total,2017,9
IRL,Ireland,Europe,Burglary,Total,2003,350
IRL,Ireland,Europe,Burglary,Total,2004,0
IRL,Ireland,Europe,Burglary,Total,2005,14
IRL,Ireland,Europe,Burglary,Total,2006,10
IRL,Ireland,Europe,Burglary,Total,2007,0
IRL,Ireland,Europe,Burglary,Total,2008,2
IRL,Ireland,Europe,Burglary,Total,2009,1
IRL,Ireland,Europe,Burglary,Total,2010,1214
IRL,Ireland,Europe,Burglary,Total,2011,23532
IRL,Ireland,Europe,Burglary,Total,2012,965
IRL,Ireland,Europe,Burglary,Total,2013,324
IRL,Ireland,Europe,Burglary,Total,2014,80
IRL,Ireland,Europe,Burglary,Total,2015,3605
IRL,Ireland,Europe,Burglary,Total,2016,549
IRL,Ireland,Europe,Burglary,Total,2017,224
IRL,Ireland,Europe,Burglary,Total,2018,0
IRL,Ireland,Europe,Burglary,Total,2019,2
IRL,Ireland,Europe,Burglary,Total,2020,11
IRL,Ireland,Europe,Burglary,Total,2021,127
IRL,Ireland,Europe,Burglary,Total,2022,143
IRL,Ireland,Europe,Theft,Total,2003,4
IRL,Ireland,Europe,Theft,Total,2004,3228
IRL,Ireland,Europe,Theft,Total,2005,135
IRL,Ireland,Europe,Theft,Total,2006,87
IRL,Ireland,Europe,Theft,Total,2007,0
IRL,Ireland,Europe,Theft,Total,2008,783
IRL,Ireland,Europe,Theft,Total,2009,309
IRL,Ireland,Europe,Theft,Total,2010,270
IRL,Ireland,Europe,Theft,Total,2011,19
IRL,Ireland,Europe,Theft,Total,2012,278
IRL,Ireland,Europe,Theft,Total,2013,3624
IRL,Ireland,Europe,Theft,Total,2014,0
IRL,Ireland,Europe,Theft,Total,2015,0
IRL,Ireland,Europe,Theft,Total,2016,81
IRL,Ireland,Europe,Theft,Total,2017,230
IRL,Ireland,Europe,Theft,Total,2018,61
IRL,Ireland,Europe,Theft,Total,2019,11
IRL,Ireland,Europe,Theft,Total,2020,392
IRL,Ireland,Europe,Theft,Total,2021,7
IRL,Ireland,Europe,Theft,Total,2022,34
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2003,0
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2004,0
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2005,1477
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2006,117
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2007,1149
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2008,3158
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2009,22252
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2010,900
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2011,292
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2012,52
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2013,4412
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2014,491
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2015,289
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2016,0
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2017,1
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2018,11
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2019,162
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2020,150
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2021,4
IRL,Ireland,Europe,Theft: of a motorized vehicle,Total,2022,0
IRL,Ireland,Europe,Fraud,Total,2013,894
IRL,Ireland,Europe,Fraud,Total,2014,3195
IRL,Ireland,Europe,Fraud,Total,2015,133
IRL,Ireland,Europe,Fraud,Total,2016,47
IRL,Ireland,Europe,Fraud,Total,2017,0
IRL,Ireland,Europe,Fraud,Total,2018,809
IRL,Ireland,Europe,Fraud,Total,2019,220
IRL,Ireland,Europe,Fraud,Total,2020,280
IRL,Ireland,Europe,Fraud,Total,2021,25
IRL,Ireland,Europe,Fraud,Total,2022,232
IRL,Ireland,Europe,Fraud: Cyber-related (Cy),Total,2019,3557
IRL,Ireland,Europe,Fraud: Cyber-related (Cy),Total,2020,0
IRL,Ireland,Europe,Fraud: Cyber-related (Cy),Total,2021,0
IRL,Ireland,Europe,Fraud: Cyber-related (Cy),Total,2022,37
IRL,Ireland,Europe,Money laundering,Total,2019,181
IRL,Ireland,Europe,Money laundering,Total,2020,234
IRL,Ireland,Europe,Money laundering,Total,2021,144
IRL,Ireland,Europe,Money laundering,Total,2022,13
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2018,442
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2019,1582
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2020,3
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2021,28
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2022,0
IRL,Ireland,Europe,Unlawful access to a computer system,Total,2023,0
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2018,0
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2019,1243
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2020,2
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2021,95
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2022,1497
IRL,Ireland,Europe,Unlawful interference with a computer system or computer data,Total,2023,991
IRL,Ireland,Europe,Unlawful interception or access of computer data,Total,2018,3098
IRL,Ireland,Europe,Unlawful interception or access of computer data,Total,2019,22797
